asin,review_id,review_date,rating,sentiment,review_helpful_votes,captured_at
B08B477BHS,R5U1WCD714H41,2025-09-16,4.0,0.281,0,2025-09-20T15:02:39
B08B477BHS,R2HB4LAR91AG2B,2025-09-15,1.0,0.191,0,2025-09-20T15:02:39
B08B477BHS,RUZKTRM1YQQUN,2025-09-11,1.0,0.067,1,2025-09-20T15:02:39
B08B477BHS,R2QVL8LQTHN533,2025-09-07,5.0,0.392,0,2025-09-20T15:02:39
B08B477BHS,RK0QVZMT0ZBIU,2025-09-07,1.0,0.0,1,2025-09-20T15:02:39
B08B477BHS,R1W2JG4TCW0IVA,2025-09-06,5.0,0.0,0,2025-09-20T15:02:39
B08B477BHS,RP8NAATRFTVAO,2025-09-05,3.0,-0.254,1,2025-09-20T15:02:39
B08B477BHS,R2TO809ZJT360A,2025-08-30,4.0,0.22,0,2025-09-20T15:02:39
B08B477BHS,R2C6ZKR2NBY912,2025-08-29,2.0,0.467,0,2025-09-20T15:02:39
B08B477BHS,RK33X5GUW2BYP,2025-08-29,2.0,-0.15,0,2025-09-20T15:02:39
B08B477BHS,R2S76HH4GBL7E4,2025-08-28,2.0,0.147,0,2025-09-20T15:02:39
B08B477BHS,R3MM5D42IGKPQC,2025-08-19,5.0,0.0,0,2025-09-20T15:02:39
B08B477BHS,R2Y0OYANCMHTSB,2025-08-18,4.0,0.213,0,2025-09-20T15:02:39
B08B477BHS,RJJ3I0ZMQEGQP,2025-08-16,5.0,1.0,0,2025-09-20T15:02:39
B08B477BHS,R1YVXV5C7J0CIX,2025-08-13,4.0,0.0,0,2025-09-20T15:02:39
B08B477BHS,R70JYZIIZV3Z4,2025-07-30,5.0,-0.059,0,2025-09-20T15:02:39
B08B477BHS,R2B1D6NLNREOOB,2025-07-19,2.0,0.181,0,2025-09-20T15:02:39
B08B477BHS,R3BXLXHVJP6DTC,2025-07-18,2.0,-0.117,0,2025-09-20T15:02:39
B08B477BHS,R2QLX6ISS5L2XY,2025-07-17,5.0,0.622,0,2025-09-20T15:02:39
B08B477BHS,R2102XEXW5BO7T,2025-07-16,5.0,0.361,0,2025-09-20T15:02:39
B08B477BHS,R3N43V5LM63OYR,2025-07-14,5.0,0.246,0,2025-09-20T15:02:39
B08B477BHS,R3FA78T8JGS9BU,2025-07-14,5.0,0.45,0,2025-09-20T15:02:39
B08B477BHS,R157ON7NTYKO9M,2025-07-14,1.0,0.35,0,2025-09-20T15:02:39
B08B477BHS,R2X8XJ26511S35,2025-07-09,4.0,0.236,0,2025-09-20T15:02:39
B08B477BHS,R2M7GQHEAHG7E8,2025-07-08,5.0,-0.019,0,2025-09-20T15:02:39
B08B477BHS,R3RCZ146SS3958,2025-06-27,4.0,0.0,0,2025-09-20T15:02:39
B08B477BHS,RDN40DVF2QC1E,2025-06-25,4.0,0.489,0,2025-09-20T15:02:39
B08B477BHS,R2DPSFS4EGKDR2,2025-06-25,3.0,0.153,3,2025-09-20T15:02:39
B08B477BHS,R36BJ5W8LDEDWX,2025-06-23,2.0,0.0,0,2025-09-20T15:02:39
B08B477BHS,R32ZLMDG9LZM57,2025-06-20,5.0,0.269,1,2025-09-20T15:02:39
B08B477BHS,R15YBGW25PRZMY,2025-06-13,1.0,0.5,0,2025-09-20T15:02:39
B08B477BHS,R2V9PSFLP40637,2025-06-03,5.0,0.0,0,2025-09-20T15:02:39
B08B477BHS,RWMVJBIY4BNTQ,2025-05-29,5.0,0.0,0,2025-09-20T15:02:39
B08B477BHS,R2NO77X2UPIHYE,2025-05-27,2.0,0.079,0,2025-09-20T15:02:39
B08B477BHS,R32SXO5DKSZRD0,2025-05-23,5.0,0.195,2,2025-09-20T15:02:39
B08B477BHS,R1BA8L2C1SMUOM,2025-05-20,5.0,0.192,0,2025-09-20T15:02:39
B08B477BHS,R3KJY2YTW85286,2025-05-14,5.0,0.301,3,2025-09-20T15:02:39
B08B477BHS,R1QZKYB80UNDZA,2025-05-09,5.0,0.378,0,2025-09-20T15:02:39
B08B477BHS,RF13JV3S9AXPV,2025-05-04,5.0,0.165,1,2025-09-20T15:02:39
B08B477BHS,R3RDGBO9DPPX48,2025-05-01,4.0,0.161,4,2025-09-20T15:02:39
B08B477BHS,RX9JTFEEFSMES,2025-04-30,5.0,0.275,1,2025-09-20T15:02:39
B08B477BHS,R21XRP51NQZ3XX,2025-04-28,5.0,0.0,0,2025-09-20T15:02:39
B08B477BHS,R23EBEOIN6ZG7R,2025-04-18,1.0,0.06,0,2025-09-20T15:02:39
B08B477BHS,R3CA33I6IK440L,2025-04-14,5.0,0.433,0,2025-09-20T15:02:39
B08B477BHS,RQ5VULNQHMEGI,2025-04-10,5.0,0.243,1,2025-09-20T15:02:39
B08B477BHS,RQVK68WIU549J,2025-04-08,5.0,0.617,0,2025-09-20T15:02:39
B08B477BHS,R2BAG3YNGUY9N3,2025-03-30,4.0,0.38,3,2025-09-20T15:02:39
B08B477BHS,R44575SIS13MO,2025-03-27,5.0,0.4,1,2025-09-20T15:02:39
B08B477BHS,R10CXSTP1UDSP3,2025-03-25,5.0,0.333,0,2025-09-20T15:02:39
B08B477BHS,R3F8Q0SMGO74WP,2025-03-13,4.0,0.206,2,2025-09-20T15:02:39
B08B477BHS,R31UGR1S1S52DJ,2025-03-09,5.0,0.32,2,2025-09-20T15:02:39
B08B477BHS,R6TMFSKRU71PD,2025-03-07,5.0,0.109,1,2025-09-20T15:02:39
B08B477BHS,R330E01MRLPGAC,2025-02-27,4.0,0.153,4,2025-09-20T15:02:39
B08B477BHS,R1MELIUZQR5PMY,2025-02-26,5.0,0.0,0,2025-09-20T15:02:39
B08B477BHS,R30X8MZRFH7WC5,2025-02-24,5.0,0.55,1,2025-09-20T15:02:39
B08B477BHS,R17YLSB0RVYZSO,2025-02-22,5.0,0.0,0,2025-09-20T15:02:39
B08B477BHS,RBR55D056FVYA,2025-02-19,5.0,0.6,0,2025-09-20T15:02:39
B08B477BHS,R2RT2FVM00B9FE,2025-02-13,2.0,-0.062,0,2025-09-20T15:02:39
B08B477BHS,R2BCSG4BUXW9Q6,2025-02-07,4.0,0.342,1,2025-09-20T15:02:39
B08B477BHS,RCCMFJ0EY2Y40,2025-02-02,5.0,0.433,0,2025-09-20T15:02:39
B08B477BHS,R3UUGQMPDH1IJF,2025-01-27,3.0,0.112,6,2025-09-20T15:02:39
B08B477BHS,R18YJBOV06WA9P,2025-01-20,5.0,0.311,1,2025-09-20T15:02:39
B08B477BHS,R13TWLE66OEVBT,2025-01-19,5.0,0.329,2,2025-09-20T15:02:39
B08B477BHS,R3M1FVP9BBMPS9,2025-01-17,1.0,0.253,0,2025-09-20T15:02:39
B08B477BHS,R3E9CK73VG6FGX,2025-01-11,5.0,0.303,0,2025-09-20T15:02:39
B08B477BHS,R17V8NT7F2TGQK,2025-01-10,3.0,0.084,1,2025-09-20T15:02:39
B08B477BHS,R2BKLD1FOSCF5R,2025-01-07,5.0,0.0,0,2025-09-20T15:02:39
B08B477BHS,RV0LIJQWJWCDL,2024-12-25,5.0,0.28,1,2025-09-20T15:02:39
B08B477BHS,R1R0WBT23BJ159,2024-12-17,5.0,0.45,0,2025-09-20T15:02:39
B08B477BHS,R3VP20784ZW5FX,2024-11-28,5.0,0.115,0,2025-09-20T15:02:39
B08B477BHS,R1CSQ9ISYRMRMN,2024-11-22,5.0,0.308,0,2025-09-20T15:02:39
B08B477BHS,R3ITFHOC6W11LK,2024-11-21,2.0,0.056,2,2025-09-20T15:02:39
B08B477BHS,R2U6CPQN1CEB60,2024-11-19,5.0,0.021,0,2025-09-20T15:02:39
B08B477BHS,RTCHOXYUGV4XE,2024-11-18,5.0,0.137,3,2025-09-20T15:02:39
B08B477BHS,R3EWDXRF87VBOM,2024-11-09,5.0,0.6,0,2025-09-20T15:02:39
B08B477BHS,R1VTTSF8XPCX43,2024-11-09,5.0,0.0,1,2025-09-20T15:02:39
B08B477BHS,R20SZAYN44DIE3,2024-11-09,2.0,0.158,1,2025-09-20T15:02:39
B08B477BHS,R14AZYTDOOEDOD,2024-11-03,1.0,0.0,2,2025-09-20T15:02:39
B08B477BHS,R1DQKOKW4AXT3U,2024-10-20,5.0,0.104,1,2025-09-20T15:02:39
B08B477BHS,R1PXANA2S9HWKQ,2024-10-13,4.0,0.051,3,2025-09-20T15:02:39
B08B477BHS,RJ1C8H2CLS0VD,2024-10-12,1.0,0.127,2,2025-09-20T15:02:39
B08B477BHS,R2T7G1HJGFGEE,2024-10-06,4.0,0.192,0,2025-09-20T15:02:39
B08B477BHS,R1RGJF4UDAFBVU,2024-10-03,5.0,0.25,1,2025-09-20T15:02:39
B08B477BHS,R3M64JSJHCGWLE,2024-09-29,2.0,-0.346,2,2025-09-20T15:02:39
B08B477BHS,R1WEP9BMGDQ2FK,2024-09-28,5.0,0.234,3,2025-09-20T15:02:39
B08B477BHS,R5KWEGO4YUJHV,2024-09-25,2.0,0.342,1,2025-09-20T15:02:39
B08B477BHS,R29DLF092OSD8S,2024-09-21,4.0,0.169,1,2025-09-20T15:02:39
B08B477BHS,RI50HQ0M7CY1J,2024-09-16,5.0,0.443,1,2025-09-20T15:02:39
B08B477BHS,R3CJ20638UMOYF,2024-09-15,1.0,0.0,1,2025-09-20T15:02:39
B08B477BHS,R3NJK5W62LU5V6,2024-09-11,5.0,0.202,36,2025-09-20T15:02:39
B08B477BHS,R36MIE0SMBTXBI,2024-09-10,3.0,0.229,0,2025-09-20T15:02:39
B08B477BHS,R1QRET47A5FEQE,2024-08-25,5.0,0.0,1,2025-09-20T15:02:39
B08B477BHS,R1PX83YFD7ATE8,2024-08-23,4.0,0.318,1,2025-09-20T15:02:39
B08B477BHS,R1TR40EQ9TZRA5,2024-08-21,1.0,0.087,0,2025-09-20T15:02:39
B08B477BHS,R272UX6EO8NRPI,2024-08-19,1.0,-0.067,2,2025-09-20T15:02:39
B08B477BHS,R10N0VSZSPOVYO,2024-08-19,1.0,-0.007,3,2025-09-20T15:02:39
B08B477BHS,RK1B200SWX5YI,2024-08-13,5.0,0.7,0,2025-09-20T15:02:39
B08B477BHS,R3EP0223CDDBL2,2024-08-08,4.0,0.07,2,2025-09-20T15:02:39
B08B477BHS,R2FD896VMYYMR9,2024-07-29,4.0,0.295,1,2025-09-20T15:02:39
B08B477BHS,R2X8OYJJ0Z23YN,2024-07-24,2.0,0.0,1,2025-09-20T15:02:39
B0DLKB5V35,R2DE0DID7ZCAXZ,2025-09-18,5.0,0.225,0,2025-09-20T15:02:39
B0DLKB5V35,RZAAOJFA42M0Z,2025-09-18,5.0,0.8,0,2025-09-20T15:02:39
B0DLKB5V35,RAU2X6A5EMX7O,2025-09-18,5.0,0.5,0,2025-09-20T15:02:39
B0DLKB5V35,R12UPEYZKSK55C,2025-09-18,5.0,0.467,0,2025-09-20T15:02:39
B0DLKB5V35,R336IYI46PLQ4C,2025-09-18,5.0,0.5,0,2025-09-20T15:02:39
B0DLKB5V35,R2Y5DNAYN9YY2R,2025-09-18,5.0,0.7,0,2025-09-20T15:02:39
B0DLKB5V35,RVAD030NN7PNC,2025-09-18,5.0,0.704,0,2025-09-20T15:02:39
B0DLKB5V35,R1J6PAPO7GKBGA,2025-09-18,4.0,0.292,0,2025-09-20T15:02:39
B0DLKB5V35,R3QLGFXX69TDAF,2025-09-18,5.0,0.46,0,2025-09-20T15:02:39
B0DLKB5V35,R3BFYCB3PRKK8T,2025-09-18,1.0,-0.252,0,2025-09-20T15:02:39
B0DLKB5V35,R2UG480P23XIXK,2025-09-17,5.0,0.347,0,2025-09-20T15:02:39
B0DLKB5V35,R1VH4I8A63TB00,2025-09-17,2.0,0.16,0,2025-09-20T15:02:39
B0DLKB5V35,R1R102VT44QOYJ,2025-09-17,5.0,0.55,0,2025-09-20T15:02:39
B0DLKB5V35,R2Q35399879T4B,2025-09-17,5.0,0.8,0,2025-09-20T15:02:39
B0DLKB5V35,R1IWVD2DFK4QH7,2025-09-17,5.0,0.23,0,2025-09-20T15:02:39
B0DLKB5V35,R36PYNYQ6UJH3T,2025-09-17,1.0,0.5,0,2025-09-20T15:02:39
B0DLKB5V35,RO1AGA5XNS2AY,2025-09-17,5.0,0.2,0,2025-09-20T15:02:39
B0DLKB5V35,R23TIJ8S2NPC2K,2025-09-17,5.0,0.268,0,2025-09-20T15:02:39
B0DLKB5V35,R2SZH2SMGPHWZ0,2025-09-17,5.0,0.544,0,2025-09-20T15:02:39
B0DLKB5V35,R3KKIG16IJ5PE5,2025-09-17,5.0,0.6,0,2025-09-20T15:02:39
B0DLKB5V35,R2J1B955DZ4Q5K,2025-09-17,2.0,0.108,0,2025-09-20T15:02:39
B0DLKB5V35,R1WJE7GK4O8Z5Q,2025-09-17,5.0,0.0,0,2025-09-20T15:02:39
B0DLKB5V35,R1ORILSOQ9I2MV,2025-09-17,5.0,0.294,0,2025-09-20T15:02:39
B0DLKB5V35,R3AA4LR8IV6H90,2025-09-17,5.0,0.384,0,2025-09-20T15:02:39
B0DLKB5V35,R22A2FR353KOTS,2025-09-17,2.0,0.0,0,2025-09-20T15:02:39
B0DLKB5V35,R49Z7OYSWXFSO,2025-09-17,5.0,0.426,0,2025-09-20T15:02:39
B0DLKB5V35,R1LXH2OV1E39NH,2025-09-17,5.0,0.469,0,2025-09-20T15:02:39
B0DLKB5V35,R3DF30AEL5QEQ1,2025-09-17,5.0,0.205,1,2025-09-20T15:02:39
B0DLKB5V35,RDOZLXOR8G0G9,2025-09-17,4.0,0.5,0,2025-09-20T15:02:39
B0DLKB5V35,R14HRSMODC304K,2025-09-17,5.0,0.467,0,2025-09-20T15:02:39
B0DLKB5V35,R1ENT3WIBPEJQR,2025-09-17,5.0,0.333,0,2025-09-20T15:02:39
B0DLKB5V35,R3QE4914B3E0Z1,2025-09-17,5.0,0.467,0,2025-09-20T15:02:39
B0DLKB5V35,R1UBF8D856GJHR,2025-09-16,5.0,0.0,0,2025-09-20T15:02:39
B0DLKB5V35,R3HUC3DERBNXBE,2025-09-16,5.0,0.056,0,2025-09-20T15:02:39
B0DLKB5V35,R3VA6QNBPN8EU6,2025-09-16,4.0,0.093,0,2025-09-20T15:02:39
B0DLKB5V35,R225WB9DWW9U7M,2025-09-16,5.0,-0.096,0,2025-09-20T15:02:39
B0DLKB5V35,R2AU4M32Q899SZ,2025-09-16,5.0,0.363,0,2025-09-20T15:02:39
B0DLKB5V35,R1AG3ECYHG2DGR,2025-09-16,5.0,0.444,0,2025-09-20T15:02:39
B0DLKB5V35,RL63LIET5QZS5,2025-09-16,5.0,0.165,0,2025-09-20T15:02:39
B0DLKB5V35,R36F4RG317B7PL,2025-09-16,5.0,0.8,0,2025-09-20T15:02:39
B0DLKB5V35,R21AQM4DEPMXDG,2025-09-16,5.0,0.317,1,2025-09-20T15:02:39
B0DLKB5V35,R3HCOQZ1G58G1D,2025-09-16,5.0,0.455,0,2025-09-20T15:02:39
B0DLKB5V35,RDVPQH3LM5SGJ,2025-09-16,4.0,0.5,0,2025-09-20T15:02:39
B0DLKB5V35,R25TL7QEI9EFXN,2025-09-16,5.0,0.567,1,2025-09-20T15:02:39
B0DLKB5V35,R1OS9LGKUGZJ4K,2025-09-16,5.0,0.6,0,2025-09-20T15:02:39
B0DLKB5V35,R31HU970WFCT5J,2025-09-16,5.0,0.262,0,2025-09-20T15:02:39
B0DLKB5V35,RQTDD7RX8SINU,2025-09-16,1.0,0.003,0,2025-09-20T15:02:39
B0DLKB5V35,R22C5I98SBAWSY,2025-09-16,3.0,0.225,0,2025-09-20T15:02:39
B0DLKB5V35,R1SIY9OVU8QFSY,2025-09-16,5.0,0.7,0,2025-09-20T15:02:39
B0DLKB5V35,R2ICXC15NM07OV,2025-09-16,5.0,0.073,0,2025-09-20T15:02:39
B0DLKB5V35,R3562HDVMNEK35,2025-09-15,5.0,1.0,0,2025-09-20T15:02:39
B0DLKB5V35,R229OH9I4C1B2Z,2025-09-15,2.0,0.031,0,2025-09-20T15:02:39
B0DLKB5V35,R3BQGZO16XP9ZR,2025-09-15,4.0,0.253,0,2025-09-20T15:02:39
B0DLKB5V35,R1UDUJ0BJNEE1Y,2025-09-15,5.0,0.611,0,2025-09-20T15:02:39
B0DLKB5V35,R17F4NG61A9YHG,2025-09-15,5.0,0.5,0,2025-09-20T15:02:39
B0DLKB5V35,R1O6VOCCRXMAQ2,2025-09-15,5.0,0.7,1,2025-09-20T15:02:39
B0DLKB5V35,R2P2AZHLTSR5Z4,2025-09-15,3.0,0.127,0,2025-09-20T15:02:39
B0DLKB5V35,R1TLNHT53CAJEN,2025-09-15,5.0,0.462,0,2025-09-20T15:02:39
B0DLKB5V35,R8703LZ8UHSA4,2025-09-15,5.0,0.6,0,2025-09-20T15:02:39
B0DLKB5V35,RHUIV0NC7INUV,2025-09-15,5.0,0.41,0,2025-09-20T15:02:39
B0DLKB5V35,R2N5F1UE29GYD8,2025-09-15,5.0,0.178,0,2025-09-20T15:02:39
B0DLKB5V35,R3BSENQ6DSGE4Y,2025-09-15,4.0,0.417,0,2025-09-20T15:02:39
B0DLKB5V35,R2M9R7LA7AH903,2025-09-15,5.0,0.52,0,2025-09-20T15:02:39
B0DLKB5V35,R9PQR2B45URTC,2025-09-15,5.0,0.0,0,2025-09-20T15:02:39
B0DLKB5V35,R2QRVQX1T46QKF,2025-09-15,5.0,0.567,0,2025-09-20T15:02:39
B0DLKB5V35,R23K7BCQVKLTRG,2025-09-15,5.0,0.467,0,2025-09-20T15:02:39
B0DLKB5V35,R2FOBMEH0FP72Z,2025-09-15,1.0,0.7,0,2025-09-20T15:02:39
B0DLKB5V35,R3BA4HLV19J2GT,2025-09-14,5.0,0.9,0,2025-09-20T15:02:39
B0DLKB5V35,RHX9DDHGP8IFU,2025-09-14,4.0,0.05,0,2025-09-20T15:02:39
B0DLKB5V35,R2U7XGG9YGGCD2,2025-09-14,2.0,0.205,0,2025-09-20T15:02:39
B0DLKB5V35,R26IOSCD2LYULZ,2025-09-14,5.0,0.8,0,2025-09-20T15:02:39
B0DLKB5V35,R1KI8D9AXJQ657,2025-09-14,2.0,0.228,1,2025-09-20T15:02:39
B0DLKB5V35,R22WVKDIDZ2C7P,2025-09-14,5.0,0.567,0,2025-09-20T15:02:39
B0DLKB5V35,R53D250UYUXUR,2025-09-14,4.0,0.5,0,2025-09-20T15:02:39
B0DLKB5V35,R1WWCXG835ERXE,2025-09-14,5.0,0.055,0,2025-09-20T15:02:39
B0DLKB5V35,RJF3YWL6SO6Z7,2025-09-14,5.0,0.35,0,2025-09-20T15:02:39
B0DLKB5V35,R3F362GUX4772Q,2025-09-14,5.0,0.45,0,2025-09-20T15:02:39
B0DLKB5V35,R3588VYDMNLN1A,2025-09-14,5.0,0.3,0,2025-09-20T15:02:39
B0DLKB5V35,R2WS1ZLZV3RP8D,2025-09-14,5.0,0.189,1,2025-09-20T15:02:39
B0DLKB5V35,R3VBKX067DDOEX,2025-09-13,3.0,0.0,0,2025-09-20T15:02:39
B0DLKB5V35,R2WCXSJ79MTQY5,2025-09-13,5.0,0.0,0,2025-09-20T15:02:39
B0DLKB5V35,RUJIBTSKU4EQ3,2025-09-13,4.0,0.334,0,2025-09-20T15:02:39
B0DLKB5V35,RC71RY3LZE3LF,2025-09-13,3.0,0.257,0,2025-09-20T15:02:39
B0DLKB5V35,R1EMEI2O15ZC02,2025-09-13,3.0,0.086,0,2025-09-20T15:02:39
B0DLKB5V35,R3C5DM2Y9E2JHM,2025-09-13,5.0,0.556,0,2025-09-20T15:02:39
B0DLKB5V35,R2V0XSWA513HMX,2025-09-13,5.0,0.206,0,2025-09-20T15:02:39
B0DLKB5V35,RIQD64N6N6QMO,2025-09-13,5.0,0.5,0,2025-09-20T15:02:39
B0DLKB5V35,R2HZK0YS3PB7U9,2025-09-13,5.0,0.0,0,2025-09-20T15:02:39
B0DLKB5V35,R1S6Z4GF03F21R,2025-09-13,5.0,0.8,0,2025-09-20T15:02:39
B0DLKB5V35,R28EPNYURGEC6H,2025-09-13,5.0,1.0,0,2025-09-20T15:02:39
B0DLKB5V35,R1AEBXAH1R0EHM,2025-09-13,5.0,0.0,0,2025-09-20T15:02:39
B0DLKB5V35,RCKIKU4S1LSGV,2025-09-13,5.0,0.21,0,2025-09-20T15:02:39
B0DLKB5V35,R3Q8134LBC90IX,2025-09-13,5.0,0.5,0,2025-09-20T15:02:39
B0DLKB5V35,R1IQGZ8A0VBZOV,2025-09-13,3.0,0.176,0,2025-09-20T15:02:39
B0DLKB5V35,R3GPIOG7CTGM73,2025-09-13,3.0,0.231,0,2025-09-20T15:02:39
B0DLKB5V35,R1VAGIHD7W8S3T,2025-09-13,5.0,0.169,0,2025-09-20T15:02:39
B0DLKB5V35,R1TSPL6693BX72,2025-09-13,3.0,0.247,0,2025-09-20T15:02:39
B0DLKB5V35,R2S7BRWEXKTQ0V,2025-09-12,5.0,0.791,0,2025-09-20T15:02:39
B0DLKB5V35,R1YHCBYSKJG7GO,2025-09-12,5.0,0.575,0,2025-09-20T15:02:39
B0DLKB5V35,R18S6TRAX0A7NV,2025-09-12,5.0,0.433,0,2025-09-20T15:02:39
B0CD1FHLMH,R2OBPGO6L6QZF9,2025-09-17,2.0,0.058,0,2025-09-20T15:02:39
B0CD1FHLMH,R17ZT2Z0N26PJS,2025-09-15,5.0,0.0,0,2025-09-20T15:02:39
B0CD1FHLMH,R2JK6LFHDQK1KK,2025-09-15,5.0,0.453,0,2025-09-20T15:02:39
B0CD1FHLMH,R2F9S7CZC02CBJ,2025-09-09,5.0,0.222,0,2025-09-20T15:02:39
B0CD1FHLMH,RUSR5CX5MCQXS,2025-09-06,5.0,0.238,0,2025-09-20T15:02:39
B0CD1FHLMH,R28SMRM9RHYBKZ,2025-09-04,5.0,1.0,0,2025-09-20T15:02:39
B0CD1FHLMH,R1RBFXIQ6NCBNX,2025-08-30,2.0,0.175,0,2025-09-20T15:02:39
B0CD1FHLMH,R1DGRRG7O4DRGR,2025-08-27,5.0,0.384,0,2025-09-20T15:02:39
B0CD1FHLMH,R2SZ91KPXZ5IUI,2025-08-26,5.0,0.367,0,2025-09-20T15:02:39
B0CD1FHLMH,R3LZKOGA9YL5LH,2025-08-26,5.0,0.0,0,2025-09-20T15:02:39
B0CD1FHLMH,R1834RCXSRZWOF,2025-08-24,5.0,0.0,0,2025-09-20T15:02:39
B0CD1FHLMH,R8387AB62SHEL,2025-08-23,3.0,0.525,0,2025-09-20T15:02:39
B0CD1FHLMH,RHGH5G06DIBR6,2025-08-22,5.0,0.191,0,2025-09-20T15:02:39
B0CD1FHLMH,R157QJFXL0IZEQ,2025-08-17,4.0,0.357,0,2025-09-20T15:02:39
B0CD1FHLMH,RENO2DOJXDGSN,2025-08-17,5.0,0.7,0,2025-09-20T15:02:39
B0CD1FHLMH,R14UEX13YPCQBQ,2025-08-11,5.0,0.0,0,2025-09-20T15:02:39
B0CD1FHLMH,R2GIYP8PS1O2P9,2025-07-30,5.0,0.288,0,2025-09-20T15:02:39
B0CD1FHLMH,R36KACPSEI93ZS,2025-07-27,3.0,0.5,0,2025-09-20T15:02:39
B0CD1FHLMH,R21NAL7QY6700A,2025-07-25,5.0,0.458,0,2025-09-20T15:02:39
B0CD1FHLMH,R2ACLJEXE0VHL9,2025-07-21,4.0,0.7,0,2025-09-20T15:02:39
B0CD1FHLMH,R24EA66K1LKHQM,2025-07-20,5.0,0.131,0,2025-09-20T15:02:39
B0CD1FHLMH,RAK2S7FNBC4BO,2025-07-17,3.0,0.0,0,2025-09-20T15:02:39
B0CD1FHLMH,R12D2V5H1A38YS,2025-07-16,4.0,0.28,0,2025-09-20T15:02:39
B0CD1FHLMH,R2VM2GBEROPPV6,2025-07-15,4.0,0.13,0,2025-09-20T15:02:39
B0CD1FHLMH,R2SFG0XJ9R75MH,2025-07-15,5.0,0.0,0,2025-09-20T15:02:39
B0CD1FHLMH,R336SKZBFHIDSY,2025-07-14,5.0,0.242,0,2025-09-20T15:02:39
B0CD1FHLMH,R2P7UJ0U7GK8Z6,2025-07-13,5.0,0.196,2,2025-09-20T15:02:39
B0CD1FHLMH,RP0OJ9SZQJVS2,2025-07-01,2.0,0.0,0,2025-09-20T15:02:39
B0CD1FHLMH,R1WD1HKL4XR,2025-06-22,5.0,0.577,0,2025-09-20T15:02:39
B0CD1FHLMH,R3QYJ3G6TOSAAT,2025-06-21,5.0,0.375,0,2025-09-20T15:02:39
B0CD1FHLMH,R3HATHCIP49HYI,2025-06-14,5.0,0.0,0,2025-09-20T15:02:39
B0CD1FHLMH,REHIHWFT5V79B,2025-06-12,5.0,0.375,0,2025-09-20T15:02:39
B0CD1FHLMH,R21F66YTGAY30R,2025-06-05,5.0,1.0,0,2025-09-20T15:02:39
B0CD1FHLMH,R3BNPPAYJXZF4O,2025-05-28,3.0,0.0,0,2025-09-20T15:02:39
B0CD1FHLMH,R3A00VBPPWYCQC,2025-05-27,5.0,0.484,3,2025-09-20T15:02:39
B0CD1FHLMH,R2C15F3WYVBJVA,2025-05-22,5.0,1.0,1,2025-09-20T15:02:39
B0CD1FHLMH,R1K39J4YO29GX0,2025-05-16,4.0,0.575,1,2025-09-20T15:02:39
B0CD1FHLMH,R2PXC6VEHRVDI5,2025-04-14,3.0,-0.087,0,2025-09-20T15:02:39
B0CD1FHLMH,R1YZ65H2KF212J,2025-04-02,5.0,0.23,0,2025-09-20T15:02:39
B0CD1FHLMH,R1SE0EROZY42OA,2025-03-25,5.0,0.9,0,2025-09-20T15:02:39
B0CD1FHLMH,R16Q3XNXVS6BK9,2025-03-05,1.0,-0.208,2,2025-09-20T15:02:39
B0CD1FHLMH,R3PXRDNUM1KIZE,2025-03-04,5.0,0.084,0,2025-09-20T15:02:39
B0CD1FHLMH,R1X8F9KYQ7ZAFA,2025-03-04,5.0,0.144,1,2025-09-20T15:02:39
B0CD1FHLMH,ROQ9UZKMYP7IL,2025-03-01,5.0,0.0,0,2025-09-20T15:02:39
B0CD1FHLMH,ROSXKLZ811HRK,2025-02-27,1.0,0.143,1,2025-09-20T15:02:39
B0CD1FHLMH,R1BCJNMPJNX2TF,2025-02-26,5.0,0.7,0,2025-09-20T15:02:39
B0CD1FHLMH,R1OF2FRXQGX9B1,2025-02-23,5.0,0.024,0,2025-09-20T15:02:39
B0CD1FHLMH,R3SQ8T5OSO7Z1J,2025-02-22,5.0,0.525,1,2025-09-20T15:02:39
B0CD1FHLMH,R2F83ERQPPMO2A,2025-02-22,4.0,0.325,0,2025-09-20T15:02:39
B0CD1FHLMH,RIKLB9V471Q5X,2025-02-18,5.0,1.0,0,2025-09-20T15:02:39
B0CD1FHLMH,R3L1PD1S6BMRNL,2025-02-16,5.0,0.288,0,2025-09-20T15:02:39
B0CD1FHLMH,R2M86MA6T8NI6P,2025-02-13,5.0,0.307,0,2025-09-20T15:02:39
B0CD1FHLMH,R1Q0R66QNP0CVE,2025-02-11,5.0,0.335,3,2025-09-20T15:02:39
B0CD1FHLMH,R1O1E0W9LLUZEW,2025-02-06,5.0,0.0,0,2025-09-20T15:02:39
B0CD1FHLMH,R1HRFBC2NKA4Z,2025-02-05,3.0,0.246,0,2025-09-20T15:02:39
B0CD1FHLMH,R1JZYCR3L82F8A,2025-02-04,5.0,0.207,0,2025-09-20T15:02:39
B0CD1FHLMH,R2WTX8PMPIW990,2025-01-22,3.0,0.156,3,2025-09-20T15:02:39
B0CD1FHLMH,R2URBZBT7TAK09,2025-01-18,5.0,0.348,0,2025-09-20T15:02:39
B0CD1FHLMH,R36HDZZFB1VXYZ,2025-01-17,1.0,0.0,0,2025-09-20T15:02:39
B0CD1FHLMH,RQEMMYXEJO7TW,2025-01-15,2.0,0.367,0,2025-09-20T15:02:39
B0CD1FHLMH,R239T1RAKFH794,2025-01-14,1.0,0.178,9,2025-09-20T15:02:39
